"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"42","cyoB",1,0,0,0.222222222222222,0,0,0.166666666666667,0.111111111111111,0.333333333333333,0.166666666666667,0
"43","dadA",0,1,0,0,0,0,0,0,0,0,0
"44","dadX",1,0,0,0,0,0,0,0,1,0,0
"46","alx",0,1,0,0,0,0,0,0,0,0,0
"47","atpH",1,0,0,0,0,0,0,0,1,0,0
"48","bax",0,1,0,0,0,0,0,0,0,0,0
"49","bioB",0,1,0,0,0,0,0,0,0,0,0
"50","borD",1,0,0,0,0,0.5,0,0,0.5,0,0
"51","btuB",1,0,0,0,0,0,0,0,1,0,0
"52","cirA",1,0,0,0.25,0.25,0.125,0,0,0.375,0,0
"53","cpxA",1,0,0,0.5,0,0.166666666666667,0,0,0.333333333333333,0,0
"55","dcuR",1,0,0,0.5,0.25,0,0,0,0.25,0,0
"56","artM",1,0,0,0.5,0,0,0,0,0.5,0,0
"57","asnA",1,0,0,0.285714285714286,0,0.428571428571429,0,0,0.285714285714286,0,0
"58","aspA",1,0,0,0.625,0.125,0.125,0,0,0.125,0,0
"59","atpA",1,0,0,0,0,0,0,0,1,0,0
"60","atpB",1,0,0,1,0,0,0,0,0,0,0
"61","atpC",0,1,0,0,0,0,0,0,0,0,0
"63","atpE",0,1,0,0,0,0,0,0,0,0,0
"64","atpF",0,1,0,0,0,0,0,0,0,0,0
"65","atpG",0,1,0,0,0,0,0,0,0,0,0
"66","atpI",1,0,0,1,0,0,0,0,0,0,0
"69","cdd",1,0,0,0,0,0,0,0,1,0,0
"70","cheA",0,1,0,0,0,0,0,0,0,0,0
"71","cheB",0,1,0,0,0,0,0,0,0,0,0
"72","cheR",0,1,0,0,0,0,0,0,0,0,0
"73","cheW",0,1,0,0,0,0,0,0,0,0,0
"75","cheZ",0,1,0,0,0,0,0,0,0,0,0
"76","clpB",1,0,0,1,0,0,0,0,0,0,0
"77","clpX",1,0,0,1,0,0,0,0,0,0,0
"79","deoB",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"80","deoC",1,0,0,0.5,0,0,0,0,0.5,0,0
"81","deoD",1,0,0,0.5,0,0,0,0,0.5,0,0
"83","dcyD",0,1,0,0,0,0,0,0,0,0,0
"84","dhaM",1,0,0,1,0,0,0,0,0,0,0
"85","dhaK",1,0,0.2,0.2,0,0.2,0.2,0,0,0.2,0
"86","edd",1,0,0,0.5,0,0,0,0,0.5,0,0
"87","eno",1,0,0,1,0,0,0,0,0,0,0
"88","fdoG",0,1,0,0,0,0,0,0,0,0,0
"89","fimA",1,0,0,0.5,0,0,0,0.5,0,0,0
"90","fimC",1,0,0,0.5,0,0,0,0.5,0,0,0
"91","fimI",1,0,0,0.5,0,0,0,0.5,0,0,0
"92","flgH",1,0,0,1,0,0,0,0,0,0,0
"93","flhA",1,0,0,1,0,0,0,0,0,0,0
"94","flhE",1,0,0,1,0,0,0,0,0,0,0
"95","fliP",1,0,0,1,0,0,0,0,0,0,0
"96","fliQ",1,0,0,1,0,0,0,0,0,0,0
"98","fumA",1,0,0,0.333333333333333,0,0,0.166666666666667,0,0.5,0,0
"99","gapC",0,1,0,0,0,0,0,0,0,0,0
"100","dcuS",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"101","dppC",1,0,0,0.142857142857143,0,0,0,0.285714285714286,0.571428571428571,0,0
"102","dusA",0,1,0,0,0,0,0,0,0,0,0
"103","eco",0,1,0,0,0,0,0,0,0,0,0
"104","fdhD",0,1,0,0,0,0,0,0,0,0,0
"105","fhuD",1,0,0,0,0,0,0,0,1,0,0
"106","folP",0,1,0,0,0,0,0,0,0,0,0
"107","frdA",1,0,0,0.5,0.125,0.125,0,0,0.25,0,0
"108","frdC",1,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0
"109","ftnB",1,0,0,0.75,0,0,0,0.25,0,0,0
"110","fucI",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"111","gcvH",1,0,0,0.75,0,0,0,0,0.25,0,0
"112","carA",1,0,0,0.5,0,0,0,0,0.5,0,0
"113","coaA",0,1,0,0,0,0,0,0,0,0,0
"114","codB",1,0,0,0,0,0,0,0,1,0,0
"115","cspD",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"116","cvpA",1,0,0,0,0,0,0,0,1,0,0
"117","cydA",1,0,0,0.5,0,0,0,0,0.5,0,0
"119","cydC",1,0,0,0.375,0,0,0,0.25,0.375,0,0
"120","cydD",1,0,0,0.428571428571429,0,0,0,0.285714285714286,0.285714285714286,0,0
"121","dnaJ",0,1,0,0,0,0,0,0,0,0,0
"122","dnaK",0,1,0,0,0,0,0,0,0,0,0
"124","fdoH",0,1,0,0,0,0,0,0,0,0,0
"125","flgB",1,0,0,1,0,0,0,0,0,0,0
"126","flgC",1,0,0,1,0,0,0,0,0,0,0
"127","flgD",1,0,0,1,0,0,0,0,0,0,0
"128","flgE",1,0,0,1,0,0,0,0,0,0,0
"129","flgF",1,0,0,1,0,0,0,0,0,0,0
"130","flgG",1,0,0,1,0,0,0,0,0,0,0
"131","flgI",1,0,0,1,0,0,0,0,0,0,0
"132","flgJ",1,0,0,1,0,0,0,0,0,0,0
"133","flgK",0,1,0,0,0,0,0,0,0,0,0
"134","flgL",0,1,0,0,0,0,0,0,0,0,0
"135","gatA",1,0,0,0.5,0,0,0,0,0.5,0,0
"136","gatB",1,0,0,0.5,0,0,0,0,0.5,0,0
"137","gatC",1,0,0,0.5,0,0,0,0,0.5,0,0
"138","gatD",1,0,0,0.5,0,0,0,0,0.5,0,0
"139","gatZ",1,0,0,0.5,0,0,0,0,0.5,0,0
"140","glcC",1,0,0,0.2,0,0.2,0,0,0.4,0.2,0
"141","gltA",1,0,0,0.25,0.125,0,0.125,0.25,0.25,0,0
"142","gltB",1,0,0.0357142857142857,0.321428571428571,0,0.178571428571429,0.107142857142857,0.0714285714285714,0.25,0.0357142857142857,0
"143","gltD",1,0,0.0357142857142857,0.321428571428571,0,0.178571428571429,0.107142857142857,0.0714285714285714,0.25,0.0357142857142857,0
"144","gpmA",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"145","grxA",0,1,0,0,0,0,0,0,0,0,0
"146","gshA",0,1,0,0,0,0,0,0,0,0,0
"147","gshB",0,1,0,0,0,0,0,0,0,0,0
"149","hsdR",0,1,0,0,0,0,0,0,0,0,0
"151","hslJ",1,0,0,0,0,0,0,0,1,0,0
"152","iap",0,1,0,0,0,0,0,0,0,0,0
"153","idi",0,1,0,0,0,0,0,0,0,0,0
"154","ispF",0,1,0,0,0,0,0,0,0,0,0
"155","kgtP",1,0,1,0,0,0,0,0,0,0,0
"157","lldD",1,0,0,0,0,0,0,0,1,0,0
"158","lpxD",1,0,0,0,0,0,0,1,0,0,0
"159","lysC",0,1,0,0,0,0,0,0,0,0,0
"160","map",1,0,0,0.5,0,0,0,0.5,0,0,0
"161","marB",1,0,0,0.357142857142857,0,0.142857142857143,0.0714285714285714,0.107142857142857,0.285714285714286,0.0357142857142857,0
"162","marR",1,0,0,0.555555555555556,0,0.166666666666667,0,0.166666666666667,0.0555555555555556,0.0555555555555556,0
"164","mdtG",0,1,0,0,0,0,0,0,0,0,0
"165","menF",0,1,0,0,0,0,0,0,0,0,0
"166","metN",1,0,0,0,0,0,0,0,1,0,0
"167","mltC",0,1,0,0,0,0,0,0,0,0,0
"168","mqo",0,1,0,0,0,0,0,0,0,0,0
"172","nuoC",1,0,0.142857142857143,0.142857142857143,0,0.0714285714285714,0.214285714285714,0,0.285714285714286,0.142857142857143,0
"173","nuoN",1,0,0.117647058823529,0.117647058823529,0,0.0588235294117647,0.294117647058824,0,0.294117647058824,0.117647058823529,0
"174","pdhR",1,0,0,0.6,0,0,0,0.2,0,0.2,0
"175","pdxY",0,1,0,0,0,0,0,0,0,0,0
"176","proP",1,0,0,1,0,0,0,0,0,0,0
"177","rbsA",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"178","rbsC",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"179","rcsA",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0
"180","rimI",0,1,0,0,0,0,0,0,0,0,0
"181","rpoE",1,0,0,0.391304347826087,0.0869565217391304,0,0.0869565217391304,0.0869565217391304,0.347826086956522,0,0
"182","rseA",1,0,0,0.571428571428572,0.0571428571428571,0.0857142857142857,0.0571428571428571,0.0857142857142857,0.142857142857143,0,0
"185","sdhB",1,0,0,0.375,0.25,0.125,0,0,0.25,0,0
"187","gcvT",1,0,0,0.5,0.25,0,0,0,0.25,0,0
"188","glgS",1,0,0,0,0,0,0,0.5,0.5,0,0
"189","glpA",1,0,0,0.538461538461539,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0.230769230769231,0,0
"191","hflK",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"192","hflX",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"193","htpX",1,0,0,0,0,0,1,0,0,0,0
"194","ilvB",1,0,0,0.5,0,0,0,0,0.5,0,0
"196","ilvN",1,0,0,1,0,0,0,0,0,0,0
"197","ivbL",1,0,0,0.5,0,0,0,0,0.5,0,0
"198","katG",1,0,0,0.4,0.3,0,0,0.1,0.2,0,0
"199","maa",0,1,0,0,0,0,0,0,0,0,0
"200","manX",1,0,0,0.125,0.125,0,0.125,0,0.5,0.125,0
"202","miaA",1,0,0,1,0,0,0,0,0,0,0
"203","mutL",1,0,0,1,0,0,0,0,0,0,0
"204","nadA",0,1,0,0,0,0,0,0,0,0,0
"205","nmpC",0,1,0,0,0,0,0,0,0,0,0
"206","nrdD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"207","nrdG",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"208","rppH",0,1,0,0,0,0,0,0,0,0,0
"209","yjdM",0,1,0,0,0,0,0,0,0,0,0
"210","pitA",0,1,0,0,0,0,0,0,0,0,0
"211","pntA",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"212","ppiA",1,0,0,0.5,0,0,0,0,0.5,0,0
"213","pppA",0,1,0,0,0,0,0,0,0,0,0
"214","proV",1,0,0,0.571428571428571,0,0,0,0.285714285714286,0.142857142857143,0,0
"215","purD",1,0,0,0,0,0,0,0,1,0,0
"216","purL",1,0,0,0,0,0,0,0,1,0,0
"217","purN",1,0,0,0,0,0,0,0,1,0,0
"218","putA",1,0,0,0.5,0,0,0,0,0.5,0,0
"219","recR",0,1,0,0,0,0,0,0,0,0,0
"220","rpoH",1,0,0,0.65,0,0,0,0.25,0.1,0,0
"221","rzpD",0,1,0,0,0,0,0,0,0,0,0
"222","sdaB",0,1,0,0,0,0,0,0,0,0,0
"223","sdaC",0,1,0,0,0,0,0,0,0,0,0
"224","secD",0,1,0,0,0,0,0,0,0,0,0
"226","dinI",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"227","dinJ",1,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0,0
"228","eptB",1,0,0,0.75,0,0,0,0,0.25,0,0
"229","fadL",1,0,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0
"230","folD",0,1,0,0,0,0,0,0,0,0,0
"231","fucR",1,0,0,1,0,0,0,0,0,0,0
"232","glmU",0,1,0,0,0,0,0,0,0,0,0
"233","glpB",1,0,0,0.636363636363636,0,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0
"234","glpC",1,0,0,0.636363636363636,0,0.0909090909090909,0,0.0909090909090909,0.181818181818182,0,0
"235","flgM",1,0,0,0.384615384615385,0,0.384615384615385,0.153846153846154,0,0.0769230769230769,0,0
"236","flgN",1,0,0,0.714285714285714,0,0.142857142857143,0,0,0.142857142857143,0,0
"237","fliA",1,0,0.1,0.25,0.05,0.3,0.15,0,0.15,0,0
"239","fliD",1,0,0,1,0,0,0,0,0,0,0
"240","fliE",1,0,0,0.714285714285714,0,0.142857142857143,0,0,0.142857142857143,0,0
"241","fliF",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"242","fliG",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"243","fliH",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"244","fliI",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"245","fliJ",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"246","fliK",1,0,0,0.625,0,0.125,0,0,0.25,0,0
"247","fliL",1,0,0,1,0,0,0,0,0,0,0
"248","fliM",1,0,0,1,0,0,0,0,0,0,0
"249","fliN",1,0,0,1,0,0,0,0,0,0,0
"250","fliO",1,0,0,1,0,0,0,0,0,0,0
"251","glpX",1,0,0,0.5,0,0,0,0,0.5,0,0
"252","glyA",1,0,0,0,0,0,0,0,1,0,0
"254","hisH",1,0,0,0.5,0,0,0,0.5,0,0,0
"256","hisJ",1,0,0,0.8,0,0,0,0,0.2,0,0
"257","ispE",0,1,0,0,0,0,0,0,0,0,0
"258","malT",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"259","fliS",1,0,0,1,0,0,0,0,0,0,0
"260","fliT",1,0,0,1,0,0,0,0,0,0,0
"261","fliZ",1,0,0.0666666666666667,0.3,0.0333333333333333,0.4,0.1,0,0.1,0,0
"262","galM",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"263","gdhA",1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.363636363636364,0,0.363636363636364,0,0
"265","groL",1,0,0,1,0,0,0,0,0,0,0
"266","groS",1,0,0,0.4,0.2,0,0,0,0.2,0.2,0
"267","grpE",0,1,0,0,0,0,0,0,0,0,0
"268","hslO",0,1,0,0,0,0,0,0,0,0,0
"269","hslU",0,1,0,0,0,0,0,0,0,0,0
"270","hslV",0,1,0,0,0,0,0,0,0,0,0
"271","htpG",1,0,0,0.5,0,0,0,0,0.5,0,0
"272","ygiM",1,0,0,0,0,0,0,0,1,0,0
"273","osmB",1,0,0,1,0,0,0,0,0,0,0
"274","potD",0,1,0,0,0,0,0,0,0,0,0
"276","purC",1,0,0,0,0,0,0,0,1,0,0
"277","purH",1,0,0,0,0,0,0,0,1,0,0
"278","purK",1,0,0,0,0,0,0,0,1,0,0
"279","purM",1,0,0,0,0,0,0,0,1,0,0
"280","pyrB",0,1,0,0,0,0,0,0,0,0,0
"281","pyrC",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"282","pyrL",0,1,0,0,0,0,0,0,0,0,0
"283","srkA",1,0,0,1,0,0,0,0,0,0,0
"284","lipB",1,0,0,1,0,0,0,0,0,0,0
"286","modB",1,0,0,1,0,0,0,0,0,0,0
"287","motA",0,1,0,0,0,0,0,0,0,0,0
"290","nlpA",1,0,0,0,0,1,0,0,0,0,0
"291","nupG",1,0,0,0,0,0,0,0,1,0,0
"292","ompT",1,0,0,0,0,0.5,0,0,0.5,0,0
"294","rbsB",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"295","rbsD",1,0,0,0.2,0,0,0.2,0,0.6,0,0
"296","rbsK",1,0,0,0.142857142857143,0,0,0.285714285714286,0,0.571428571428571,0,0
"297","ymcE",0,1,0,0,0,0,0,0,0,0,0
"301","sucA",1,0,0.0952380952380952,0.19047619047619,0.142857142857143,0.0476190476190476,0.142857142857143,0.0952380952380952,0.285714285714286,0,0
"302","sucD",1,0,0.111111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,0.111111111111111,0.111111111111111,0.277777777777778,0,0
"303","tas",0,1,0,0,0,0,0,0,0,0,0
"307","uspD",0,1,0,0,0,0,0,0,0,0,0
"308","xseA",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0
"310","yagU",1,0,0,0.5,0,0,0,0.5,0,0,0
"311","ybaK",0,1,0,0,0,0,0,0,0,0,0
"313","cpoB",0,1,0,0,0,0,0,0,0,0,0
"314","hcxB",0,1,0,0,0,0,0,0,0,0,0
"315","ybjC",1,0,0,0.571428571428571,0,0,0,0.285714285714286,0.142857142857143,0,0
"316","tatD",0,1,0,0,0,0,0,0,0,0,0
"317","tgt",0,1,0,0,0,0,0,0,0,0,0
"320","treB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"321","treC",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"322","ubiB",0,1,0,0,0,0,0,0,0,0,0
"324","pdeL",1,0,0,0,0,0,0,0,1,0,0
"325","yajC",0,1,0,0,0,0,0,0,0,0,0
"326","ybaL",0,1,0,0,0,0,0,0,0,0,0
"327","ybfA",0,1,0,0,0,0,0,0,0,0,0
"328","ybjN",1,0,0,0.444444444444444,0,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0
"329","efeB",0,1,0,0,0,0,0,0,0,0,0
"331","bhsA",1,0,0,0.4,0,0,0.2,0,0.2,0.2,0
"332","ydgD",0,1,0,0,0,0,0,0,0,0,0
"333","nemR",1,0,0,0,0,0,0,0,1,0,0
"334","ydiH",0,1,0,0,0,0,0,0,0,0,0
"335","leuE",0,1,0,0,0,0,0,0,0,0,0
"337","tcyL",0,1,0,0,0,0,0,0,0,0,0
"338","yejG",0,1,0,0,0,0,0,0,0,0,0
"339","yfcA",0,1,0,0,0,0,0,0,0,0,0
"344","ygbE",0,1,0,0,0,0,0,0,0,0,0
"345","yccA",1,0,0,1,0,0,0,0,0,0,0
"347","ldtC",1,0,0,1,0,0,0,0,0,0,0
"348","ydhF",0,1,0,0,0,0,0,0,0,0,0
"349","raiA",1,0,0,1,0,0,0,0,0,0,0
"350","ygaH",0,1,0,0,0,0,0,0,0,0,0
"351","ygaZ",0,1,0,0,0,0,0,0,0,0,0
"352","ygdR",0,1,0,0,0,0,0,0,0,0,0
"353","trmB",0,1,0,0,0,0,0,0,0,0,0
"355","yghJ",0,1,0,0,0,0,0,0,0,0,0
"356","ygiB",1,0,0,0.5,0,0,0,0.5,0,0,0
"357","ygdQ",0,1,0,0,0,0,0,0,0,0,0
"358","argO",1,0,0,0.5,0.25,0,0,0.25,0,0,0
"359","rsmE",0,1,0,0,0,0,0,0,0,0,0
"360","ygiW",0,1,0,0,0,0,0,0,0,0,0
"361","yhcN",0,1,0,0,0,0,0,0,0,0,0
"362","tusD",0,1,0,0,0,0,0,0,0,0,0
"363","yheO",0,1,0,0,0,0,0,0,0,0,0
"366","yigI",0,1,0,0,0,0,0,0,0,0,0
"368","tabA",0,1,0,0,0,0,0,0,0,0,0
"371","ylaC",0,1,0,0,0,0,0,0,0,0,0
"372","yncD",0,1,0,0,0,0,0,0,0,0,0
"374","rcnB",1,0,0,0,0,0,0,0,1,0,0
"375","yraQ",0,1,0,0,0,0,0,0,0,0,0
"376","yhaL",0,1,0,0,0,0,0,0,0,0,0
"377","yhiI",0,1,0,0,0,0,0,0,0,0,0
"378","yjiA",0,1,0,0,0,0,0,0,0,0,0
"379","yjiX",0,1,0,0,0,0,0,0,0,0,0
"380","btsT",1,0,0,0,0,0,0,0.5,0.5,0,0
"384","yncE",1,0,0,1,0,0,0,0,0,0,0
"385","yqjA",1,0,0,0.75,0,0,0,0.25,0,0,0
"386","yqjC",0,1,0,0,0,0,0,0,0,0,0
"387","yqjD",0,1,0,0,0,0,0,0,0,0,0
"388","ytfJ",1,0,0,0,1,0,0,0,0,0,0
"389","recA",1,0,0,0,0,0.5,0,0,0.5,0,0
"392","slt",1,0,0,1,0,0,0,0,0,0,0
"393","speA",1,0,0,0,0,0,0,0,1,0,0
"394","speD",0,1,0,0,0,0,0,0,0,0,0
"395","spy",1,0,0,1,0,0,0,0,0,0,0
"398","ubiE",0,1,0,0,0,0,0,0,0,0,0
"399","uvrY",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"402","yciI",0,1,0,0,0,0,0,0,0,0,0
"403","yebE",1,0,0,1,0,0,0,0,0,0,0
"404","mtfA",0,1,0,0,0,0,0,0,0,0,0
"405","btsS",0,1,0,0,0,0,0,0,0,0,0
"406","patZ",1,0,0,1,0,0,0,0,0,0,0
"407","ygiC",1,0,0,0.5,0,0,0,0.5,0,0,0
"408","adeP",0,1,0,0,0,0,0,0,0,0,0
"410","yijD",0,1,0,0,0,0,0,0,0,0,0
"411","bsmA",1,0,0,1,0,0,0,0,0,0,0
"412","rraB",0,1,0,0,0,0,0,0,0,0,0
"413","ynfD",0,1,0,0,0,0,0,0,0,0,0
"414","yqaE",1,0,0,0,1,0,0,0,0,0,0
"415","yqgB",0,1,0,0,0,0,0,0,0,0,0
"417","speG",1,0,0,0,0,0,0,0,0.5,0.5,0
"418","srlA",1,0,0,0.416666666666667,0.0833333333333333,0.0833333333333333,0,0,0.416666666666667,0,0
"419","srlB",1,0,0,0.5,0,0.1,0,0,0.4,0,0
"420","srlD",1,0,0,0.5,0,0.1,0,0,0.4,0,0
"421","srlE",1,0,0,0.5,0,0.1,0,0,0.4,0,0
"422","srlR",1,0,0,1,0,0,0,0,0,0,0
"423","tap",0,1,0,0,0,0,0,0,0,0,0
"424","tar",0,1,0,0,0,0,0,0,0,0,0
"425","tsr",1,0,0,0.5,0,0,0,0,0.5,0,0
"426","tsx",1,0,0,0,0,0,0,0,1,0,0
"427","udp",1,0,0,0,0,0,0,0,1,0,0
"431","ybeX",0,1,0,0,0,0,0,0,0,0,0
"433","ybeZ",0,1,0,0,0,0,0,0,0,0,0
"435","ybiX",0,1,0,0,0,0,0,0,0,0,0
"436","ybjX",1,0,0,0,0,0.5,0,0,0.5,0,0
"438","ycjX",0,1,0,0,0,0,0,0,0,0,0
"439","yeaD",1,0,0,0,0,0,0,0,1,0,0
"441","yecR",0,1,0,0,0,0,0,0,0,0,0
"443","yffB",1,0,0,1,0,0,0,0,0,0,0
"445","ygiS",0,1,0,0,0,0,0,0,0,0,0
"446","tusB",0,1,0,0,0,0,0,0,0,0,0
"447","yhhQ",0,1,0,0,0,0,0,0,0,0,0
"449","yiaD",0,1,0,0,0,0,0,0,0,0,0
"450","rdcA",1,0,0,0,0,0,0,0,1,0,0
"451","ykfB",0,1,0,0,0,0,0,0,0,0,0
"452","ymdA",0,1,0,0,0,0,0,0,0,0,0
"453","yneE",0,1,0,0,0,0,0,0,0,0,0
"454","ynfB",1,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0
"455","zntR",0,1,0,0,0,0,0,0,0,0,0
"456","allA",0,1,0,0,0,0,0,0,0,0,0
"458","dnaA",1,0,0,0,0,0,0,0,1,0,0
"459","dnaN",1,0,0,0.5,0,0,0,0,0.5,0,0
"460","entE",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"461","fecA",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"462","fecB",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"463","fecC",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"464","fecD",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"465","fecE",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"466","fepA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"467","fhuC",1,0,0,0,0,0,0,0,1,0,0
"471","fucK",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"472","galK",1,0,0,0.25,0,0,0,0,0.75,0,0
"473","gntT",1,0,0,0.5,0,0,0,0,0.5,0,0
"474","gpmM",1,0,0,1,0,0,0,0,0,0,0
"475","gpsA",1,0,0,1,0,0,0,0,0,0,0
"477","hslR",0,1,0,0,0,0,0,0,0,0,0
"478","hupA",1,0,0,0,0,0,0,1,0,0,0
"479","hybA",1,0,0,0,0,0,0,0,1,0,0
"480","idnT",1,0,0,0.5,0,0.5,0,0,0,0,0
"481","lnt",0,1,0,0,0,0,0,0,0,0,0
"483","malF",1,0,0,0.7,0,0,0,0.2,0.1,0,0
"484","malG",1,0,0,0.7,0,0,0,0.2,0.1,0,0
"485","malK",1,0,0,1,0,0,0,0,0,0,0
"486","malM",1,0,0,1,0,0,0,0,0,0,0
"487","malP",1,0,0,1,0,0,0,0,0,0,0
"491","mltB",0,1,0,0,0,0,0,0,0,0,0
"493","murG",1,0,0,0,0,0.2,0.2,0,0.6,0,0
"495","narY",0,1,0,0,0,0,0,0,0,0,0
"496","nrdF",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"497","pflC",0,1,0,0,0,0,0,0,0,0,0
"499","phoB",0,1,0,0,0,0,0,0,0,0,0
"500","phoU",1,0,0,0.8,0,0,0,0.2,0,0,0
